"date_char","Boris Johnson_Back","Boris Johnson_Lay","Chuka Umanna_Back","Chuka Umanna_Lay","David Cameron_Back","David Cameron_Lay","David Miliband_Back","David Miliband_Lay","Ed Balls_Back","Ed Balls_Lay","Ed Miliband_Back","Ed Miliband_Lay","George Osborne_Back","George Osborne_Lay","Michael Gove_Back","Michael Gove_Lay","Nick Clegg_Back","Nick Clegg_Lay","Nigel Farage_Back","Nigel Farage_Lay","Philip Hammond_Back","Philip Hammond_Lay","Theresa May_Back","Theresa May_Lay","Yvette Cooper_Back","Yvette Cooper_Lay"
"05/04/2015 23:26:20",9,990,100,NA,1.74,1.75,1.01,NA,1.01,NA,2.34,2.4,100,NA,100,NA,100,NA,100,850,100,NA,100,NA,1.01,NA
"06/04/2015 10:24:57",9,990,100,NA,1.74,1.77,1.01,NA,100,NA,2.34,2.36,100,NA,100,NA,100,NA,100,850,100,NA,100,NA,100,NA
"07/04/2015 08:12:49",1.01,990,100,NA,1.74,1.77,1.01,NA,100,NA,2.34,2.4,100,NA,100,NA,100,NA,100,850,100,NA,100,NA,100,NA
"07/04/2015 16:29:15",9,990,100,NA,1.76,1.78,1.01,NA,1.01,NA,2.24,2.32,100,NA,100,NA,100,NA,150,NA,100,NA,100,NA,1.01,NA
"08/04/2015 09:58:18",9,990,100,NA,1.76,1.79,1.01,NA,1.01,NA,2.26,2.3,29,NA,100,NA,100,NA,150,850,100,NA,1.01,NA,1.01,NA
"08/04/2015 18:33:54",15,990,100,NA,1.79,1.81,1.01,NA,1.01,NA,2.14,2.3,100,NA,100,NA,100,NA,100,800,100,NA,100,NA,1.01,NA
"09/04/2015 08:57:07",75,990,100,NA,1.81,1.82,1.01,NA,1.01,NA,2.18,2.24,100,NA,100,NA,100,NA,150,800,100,NA,100,NA,1.01,NA
"09/04/2015 14:08:10",75,990,100,NA,1.81,1.82,1.01,NA,1.01,NA,2.22,2.28,100,NA,100,NA,100,NA,150,800,100,NA,100,NA,1.01,NA
"10/04/2015 11:09:34",190,1000,100,NA,1.96,2.28,100,NA,1.01,NA,1.94,2.12,130,NA,100,NA,110,NA,240,NA,100,NA,100,NA,1.01,NA
"10/04/2015 19:07:30",190,1000,100,NA,1.93,1.98,100,NA,1.01,NA,2.04,2.06,100,NA,100,NA,110,NA,260,NA,100,NA,100,NA,1.01,NA
"11/04/2015 00:32:52",190,1000,100,NA,1.95,1.99,100,NA,1.01,NA,2.02,2.06,100,NA,100,NA,110,NA,260,NA,100,NA,100,NA,1.01,NA
"11/04/2015 09:48:13",190,1000,100,NA,1.96,2,100,NA,1.01,NA,2.02,2.06,100,NA,100,NA,110,NA,260,NA,100,NA,100,NA,1.01,NA
"11/04/2015 22:44:02",95,1000,100,NA,1.98,2,100,NA,1.01,NA,2,2.04,100,NA,100,NA,100,NA,250,NA,100,NA,100,NA,1.01,NA
"12/04/2015 21:46:58",95,1000,100,NA,1.95,1.99,100,NA,1.01,NA,2.02,2.18,100,NA,100,NA,110,NA,250,NA,100,NA,21,NA,1.01,NA
"13/04/2015 08:18:17",95,1000,100,NA,1.97,2,100,NA,1.01,NA,1.94,2.04,100,NA,100,NA,110,NA,250,NA,100,NA,21,NA,1.01,NA
"13/04/2015 17:37:03",95,1000,100,NA,1.9,1.97,100,NA,1.01,NA,1.97,2.04,100,NA,100,NA,110,NA,250,NA,100,NA,21,NA,1.01,NA
"14/04/2015 07:56:15",95,1000,100,NA,1.9,1.93,100,NA,1.01,NA,2.14,2.32,100,NA,100,NA,110,NA,250,NA,100,NA,21,NA,1.01,NA
"14/04/2015 16:36:27",95,1000,100,NA,1.89,1.94,100,NA,1.01,NA,2.04,2.16,100,NA,100,NA,110,NA,500,NA,100,NA,100,NA,1.01,NA
"14/04/2015 20:46:16",95,1000,100,NA,1.89,1.91,100,NA,1.01,NA,2.06,2.16,100,NA,100,NA,110,NA,500,NA,100,NA,100,NA,1.01,NA
"15/04/2015 11:00:58",95,1000,100,NA,1.9,1.93,100,NA,100,NA,2.04,2.16,100,NA,180,NA,110,NA,500,NA,100,NA,100,NA,100,NA
"15/04/2015 15:21:07",95,1000,100,NA,1.85,1.89,100,NA,100,NA,2.1,2.18,100,NA,180,NA,110,NA,500,NA,100,NA,100,NA,100,NA
"15/04/2015 19:28:50",95,1000,100,NA,1.88,1.9,100,NA,100,NA,2.04,2.2,100,NA,180,NA,110,NA,500,NA,100,NA,100,NA,100,NA
"16/04/2015 10:33:57",75,NA,100,NA,1.9,1.95,100,NA,100,NA,2.08,2.12,100,NA,180,NA,100,NA,250,NA,100,NA,100,NA,100,NA
"16/04/2015 13:37:18",75,NA,100,NA,1.9,1.96,100,NA,100,NA,2.08,2.12,100,NA,180,NA,100,NA,220,NA,100,NA,100,NA,100,NA
"16/04/2015 15:37:12",75,NA,100,NA,1.9,1.96,100,NA,100,NA,2.08,2.12,100,NA,180,NA,100,NA,220,NA,100,NA,100,NA,100,NA
"16/04/2015 23:32:16",95,990,100,NA,1.96,2,100,NA,100,NA,2,2.08,100,NA,180,NA,100,NA,250,NA,100,NA,100,NA,100,NA
"17/04/2015 08:37:13",75,NA,100,NA,1.99,2.1,100,NA,100,NA,1.94,2,100,NA,180,NA,110,NA,250,NA,100,NA,100,NA,100,NA
"17/04/2015 17:49:24",75,1000,100,NA,2.02,2.08,100,NA,100,NA,1.97,2,100,NA,180,NA,110,NA,210,NA,100,NA,100,NA,100,NA
"18/04/2015 00:03:05",75,1000,100,NA,1.98,2.04,100,NA,100,NA,1.97,2.04,100,NA,180,NA,110,NA,210,NA,100,NA,100,NA,100,NA
"18/04/2015 13:29:39",75,1000,100,NA,1.98,2.04,100,NA,100,NA,1.98,2.02,100,NA,180,NA,110,NA,210,NA,100,NA,100,NA,100,NA
"18/04/2015 20:16:00",95,1000,100,NA,2.04,2.14,100,NA,100,NA,1.92,1.94,100,NA,180,NA,110,NA,210,NA,100,NA,100,NA,100,NA
"19/04/2015 11:36:43",110,990,100,NA,2.04,2.12,100,NA,100,NA,1.92,2.02,130,NA,180,NA,110,NA,210,NA,100,NA,100,NA,100,NA
"19/04/2015 19:25:59",110,980,100,NA,2.02,2.06,100,NA,100,NA,1.93,2,100,NA,100,NA,110,NA,210,NA,100,NA,100,NA,100,NA
"20/04/2015 11:23:59",110,980,100,NA,2.06,2.1,100,NA,100,NA,1.93,1.95,100,NA,100,NA,110,NA,210,NA,100,NA,100,NA,100,NA
"20/04/2015 19:07:40",250,980,100,NA,2.1,2.14,100,NA,100,NA,1.89,1.92,100,NA,100,NA,110,NA,150,NA,100,NA,100,NA,100,NA
"21/04/2015 08:46:20",150,800,100,NA,2.16,2.18,100,NA,100,NA,1.85,1.89,100,NA,100,NA,110,NA,280,1000,100,NA,100,NA,100,NA
"21/04/2015 23:22:45",100,800,100,NA,2.24,2.36,100,NA,100,NA,1.77,1.79,100,NA,100,NA,100,NA,220,1000,100,NA,100,1000,100,NA
"22/04/2015 08:48:44",100,800,100,NA,2.24,2.5,100,NA,100,NA,1.74,1.79,100,NA,180,NA,100,NA,300,1000,100,NA,100,1000,100,NA
"22/04/2015 15:04:15",100,500,100,NA,2.32,2.38,100,NA,100,NA,1.76,1.78,100,NA,180,NA,100,NA,300,1000,100,NA,100,1000,100,NA
"23/04/2015 00:21:38",120,500,100,NA,2.36,2.46,100,NA,40,NA,1.69,1.71,130,NA,1000,NA,110,NA,210,1000,100,NA,210,1000,26,NA
"23/04/2015 10:22:21",120,500,100,NA,2.44,2.5,100,NA,40,NA,1.68,1.7,130,NA,1000,NA,110,NA,150,1000,100,NA,210,1000,26,NA
"23/04/2015 17:14:23",150,500,100,NA,2.4,2.46,100,NA,40,NA,1.67,1.71,130,NA,1000,NA,110,NA,210,1000,100,NA,210,1000,26,NA
"24/04/2015 00:15:08",100,500,100,NA,2.34,2.44,260,NA,100,NA,1.72,1.76,130,NA,1000,NA,110,NA,210,930,260,NA,210,1000,100,NA
"24/04/2015 10:11:02",100,600,100,NA,2.28,2.34,260,NA,100,NA,1.77,1.79,130,NA,1000,NA,500,NA,210,NA,100,NA,100,1000,100,NA
"24/04/2015 17:09:16",200,500,100,NA,2.52,2.58,260,NA,100,NA,1.63,1.65,130,NA,1000,NA,500,NA,220,NA,100,NA,100,1000,100,NA
"24/04/2015 19:58:57",200,500,100,NA,2.36,2.48,260,NA,100,NA,1.68,1.72,130,NA,1000,NA,500,NA,220,NA,100,NA,100,1000,100,NA
"25/04/2015 00:08:33",95,500,100,NA,2.3,2.4,260,NA,100,NA,1.74,1.76,130,NA,1000,NA,500,NA,500,NA,110,NA,100,1000,100,NA
"25/04/2015 10:17:45",95,500,100,NA,2.34,2.38,260,NA,100,NA,1.71,1.75,130,NA,1000,NA,500,NA,34,1000,110,NA,100,1000,100,NA
"25/04/2015 11:26:10",95,500,100,NA,2.36,2.5,260,NA,100,NA,1.72,1.77,130,NA,1000,NA,500,NA,210,1000,110,NA,250,1000,100,NA
"25/04/2015 14:47:16",55,400,100,NA,2.4,2.46,260,NA,100,NA,1.71,1.73,130,NA,1000,NA,500,NA,150,1000,110,NA,250,1000,100,NA
"25/04/2015 18:15:55",55,430,100,NA,2.38,2.5,260,NA,1000,NA,1.72,1.74,130,NA,1000,NA,500,NA,150,1000,260,NA,260,1000,1000,NA
"26/04/2015 09:47:13",55,250,1000,NA,2.12,2.38,1000,NA,1000,NA,1.84,1.89,130,NA,1000,NA,110,NA,210,1000,120,NA,210,1000,1000,NA
"26/04/2015 20:01:50",100,290,1000,NA,2.5,2.56,1000,NA,100,NA,1.7,1.76,130,NA,1000,NA,110,NA,150,1000,200,NA,350,970,100,NA
"27/04/2015 09:38:50",100,500,1000,NA,2.46,2.54,1000,NA,1000,NA,1.71,1.72,130,NA,1000,NA,1000,NA,210,1000,200,NA,370,1000,1000,NA
"27/04/2015 12:50:12",100,480,1000,NA,2.4,2.42,1000,NA,1000,NA,1.71,1.74,130,NA,1000,NA,1000,NA,210,1000,200,NA,370,1000,1000,NA
